3250	8	59345537	59345615	-
3785	8	63194392	63194481	-
1930	8	63194606	63194707	-
1880	8	64641147	64641259	-
1920	9	709437	709515	+
1311	9	1568610	1568687	-
1925	9	7389712	7389862	+
1970	9	10232524	10232606	-
1813	9	26355435	26355536	+
1817	9	26355560	26355695	+
3786	9	40256603	40256687	+
1843	9	40307210	40307287	+
2046	9	40727001	40727081	-
1912	9	40845673	40845758	+
1862	9	50518173	50518267	-
1822	9	50518724	50518810	-
1819	9	50518837	50518919	-
1467	10	5642094	5642194	-
1837	10	7231996	7232076	+
1850	10	7232144	7232232	+
1841	10	7238392	7238471	+
1331	10	10290020	10290110	-
3248	10	11774123	11774216	-
1954	10	13820875	13820950	-
1959	10	14103572	14103654	-
1895	10	14104641	14104781	-
1851	10	24714142	24714247	+
1838	10	24721480	24721569	+
1935	10	26755494	26755577	+
1318	10	26755674	26755758	+
1829	10	29432701	29432848	-
1892	10	33274859	33274943	+
1956	10	33274987	33275072	+
1971	10	33275132	33275255	+
1893	10	33528658	33528742	+
1957	10	33528786	33528871	+
1885	10	36817602	36817716	-
1789	10	36836846	36836937	-
1867	10	36839081	36839160	-
1898	10	39219002	39219120	+
3789	10	39755224	39755316	+
1802	10	43500135	43500270	-
3777	11	2922626	2922710	+
3775	11	25948575	25948665	-
3779	11	26311113	26311199	-
3779	11	26667891	26667977	-
1781	11	30799670	30799758	+
1793	11	30799858	30799973	+
1903	11	41452604	41452683	-
1904	11	41613280	41613359	+
1873	12	14618638	14618726	-
1962	12	15751785	15751908	+
1963	12	16453493	16453616	+
1310	12	34633242	34633340	-
1310	12	34656361	34656459	-
1878	12	37830912	37830994	+
1960	12	42871312	42871396	+
1961	12	43127553	43127637	-
1917	13	20857554	20857667	+
1917	13	21041176	21041289	+
1917	13	21256930	21257043	-
1872	13	22192446	22192533	-
1860	13	32652122	32652201	+
1858	13	32661059	32661137	+
1942	13	57564736	57564811	+
1928	13	60192755	60192841	+
1864	14	100078	100151	+
1827	14	100236	100322	+
1842	14	100343	100424	+
3787	14	2881020	2881114	+
2048	14	9749037	9749115	+
1952	14	27815682	27815764	-
2045	14	28985774	28985851	-
3793	14	47821784	47821881	-
1964	14	64027276	64027402	-
1826	14	64027631	64027735	-
1820	14	64027772	64027865	-
1823	14	64027981	64028065	-
2044	14	64082535	64082612	-
1788	14	71659453	71659559	-
1866	14	71659716	71659799	-
1913	14	76962184	76962282	-
1914	14	77010412	77010510	+
1916	14	77012121	77012233	+
1936	14	90128074	90128150	+
1815	15	5299482	5299568	-
3788	15	5299657	5299739	-
1830	15	13199789	13199915	-
1883	15	29846323	29846467	-
1782	15	29856164	29856247	-
1868	15	29856395	29856490	-
1831	15	34087636	34087721	-
1832	15	34307521	34307606	-
1897	15	36307421	36307505	-
3248	15	36307681	36307774	-
3773	16	19440622	19440711	-
1801	16	26942285	26942371	-
1790	16	35138379	35138475	+
1881	16	35155428	35155510	+
1859	16	35733529	35733656	+
1857	16	35733837	35733924	+
1863	16	40889928	40890009	-
1947	17	5126899	5127007	+
1902	17	5131180	5131270	+
1328	17	7445433	7445532	+
2042	17	23173664	23173748	+
2042	17	23427764	23427848	-
1323	17	62527197	62527292	-
1794	18	15214827	15214922	-
1908	18	20509408	20509494	+
3792	18	46855518	46855613	+
3777	19	7019969	7020053	-
1882	19	10650639	10650745	-
1791	19	10664573	10664660	-
1955	19	13141683	13141832	-
1937	19	13914390	13914465	+
3119	19	40508664	40508767	-
3119	19	40674631	40674734	-
1889	19	43556350	43556472	-
1317	19	43911204	43911292	+
1979	20	1733505	1733577	+
1328	20	16803860	16803959	-
1320	20	16806052	16806138	-
1901	20	20840956	20841039	-
1946	20	20842225	20842323	-
1943	20	30997893	30997977	-
1876	20	46220094	46220176	-
1886	20	55621697	55621781	+
3554	21	30824370	30824467	+
1918	21	45937960	45938039	+
1874	21	56081652	56081727	+
1834	22	5917089	5917177	+
1888	22	11073682	11073779	+
3778	22	20288483	20288562	-
1327	22	21953608	21953691	+
1803	22	27395132	27395218	+
1330	22	37341586	37341683	-
1329	22	37341820	37341908	-
1949	22	37342128	37342204	-
1950	22	37769696	37769771	+
1948	22	37769991	37770079	+
1951	22	37770216	37770313	+
1899	23	6767167	6767250	-
1799	23	6805204	6805309	-
3257	23	16343564	16343634	-
1853	23	16343707	16343796	-
1905	23	18514763	18514889	-
1879	23	22812288	22812416	+
1312	23	24608088	24608185	+
1940	23	26312761	26312842	+
1939	23	26312892	26312977	+
1648	23	26314547	26314628	+
1846	23	27077373	27077469	+
1796	23	30852400	30852513	-
1795	23	30852721	30852817	-
1319	23	35669579	35669684	+
1808	23	35711489	35711580	+
1325	23	51984364	51984452	+
1965	24	11300495	11300583	-
1934	24	11302613	11302697	-
1845	24	14289990	14290126	-
1877	24	25552522	25552638	-
3781	24	30271103	30271185	-
3780	24	30276248	30276338	-
1907	24	35403434	35403561	+
1907	24	35690379	35690506	-
3790	24	40372285	40372347	+
1797	25	485774	485868	+
1308	25	8634171	8634249	-
1326	25	25774647	25774719	-
1909	25	33850660	33850764	-
1804	25	37793433	37793533	+
1835	Zv6_NA1101	295128	295225	+
1849	Zv6_NA1101	295353	295440	+
1839	Zv6_NA1101	301880	301961	+
1919	Zv6_NA1492	4920	4999	+
1911	Zv6_NA2000	121449	121539	-
3794	Zv6_NA2028	214	305	-
1792	Zv6_scaffold3754	239912	240011	+
1785	Zv6_scaffold3754	240110	240233	+
1014	HHV507799	41471	41536	+
1015	HHV507799	42848	42912	+
1016	HHV507799	42966	43030	+
3587	HHV507799	139076	139154	+
3588	HHV507799	139220	139295	+
1017	HHV507799	139346	139415	+
3996	HHV507799	139507	139584	+
3589	HHV507799	139661	139749	+
3997	HHV507799	139776	139874	+
3998	HHV507799	139894	139995	+
3590	HHV507799	140016	140107	+
3999	HHV507799	145932	146050	+
3591	HHV507799	146425	146510	+
3592	HHV507799	146759	146840	+
3593	HHV507799	146946	147032	+
3594	HHV507799	147304	147393	+
3595	HHV507799	147524	147609	+
3596	HHV507799	147888	147970	+
4000	HHV507799	148198	148290	+
4001	HHV507799	148319	148417	+
3597	HHV507799	148512	148597	+
3598	HHV507799	148731	148815	+
1018	HHV507799	152745	152806	+
3095	scaffold_1	5701023	5701108	+
3097	scaffold_1	5701157	5701232	+
3099	scaffold_1	5701295	5701375	+
3101	scaffold_1	5701650	5701712	+
3103	scaffold_1	5701804	5701866	+
3075	scaffold_10	985047	985129	+
3140	scaffold_100	254537	254615	-
3142	scaffold_100	350405	350474	-
3308	scaffold_103	231911	231989	-
3306	scaffold_103	232138	232217	-
3304	scaffold_103	232663	232744	-
3230	scaffold_104	237313	237401	+
3200	scaffold_11	607880	607970	+
3132	scaffold_11	1588457	1588529	+
3130	scaffold_11	1588727	1588800	+
3213	scaffold_113	576744	576821	+
3322	scaffold_119	784663	784760	-
3134	scaffold_12	2363674	2363749	-
3217	scaffold_120	114030	114107	-
3278	scaffold_122	518677	518764	+
3280	scaffold_122	519071	519170	+
3276	scaffold_122	520267	520345	+
3242	scaffold_124	65201	65287	+
3221	scaffold_13	2236040	2236126	+
3219	scaffold_13	2238140	2238238	+
3198	scaffold_139	10886	10965	+
3138	scaffold_139	491456	491554	-
3296	scaffold_141	714268	714349	-
3294	scaffold_141	715228	715305	-
3292	scaffold_141	715438	715517	-
3164	scaffold_147	354659	354734	-
3166	scaffold_147	355844	355926	-
3168	scaffold_147	356018	356094	-
3251	scaffold_150	149548	149626	+
3262	scaffold_156	196466	196550	-
3246	scaffold_156	196702	196796	-
3105	scaffold_159	97271	97343	-
3207	scaffold_177	460829	460912	+
3336	scaffold_2	509159	509225	-
3328	scaffold_2	900624	900715	+
3158	scaffold_2	2379879	2379962	-
3176	scaffold_2	2566819	2566894	+
3182	scaffold_22	1954361	1954456	-
3298	scaffold_241	338564	338642	+
3120	scaffold_242	411937	412018	-
3122	scaffold_242	412093	412164	-
3174	scaffold_243	346155	346233	+
3172	scaffold_243	346405	346472	+
3170	scaffold_243	388998	389073	+
3260	scaffold_2477	11701	11788	-
3236	scaffold_25	1360049	1360133	-
3146	scaffold_26	667380	667474	-
3148	scaffold_26	669402	669489	-
3202	scaffold_260	284139	284209	+
3253	scaffold_261	162269	162352	-
3238	scaffold_264	301302	301376	+
3192	scaffold_27	1718125	1718197	+
3124	scaffold_271	308495	308580	+
3087	scaffold_29	256624	256709	-
3215	scaffold_30	61331	61397	-
3314	scaffold_302	60367	60448	+
3232	scaffold_311	87335	87422	+
3282	scaffold_3113	9349	9425	+
3144	scaffold_325	6878	6956	-
3258	scaffold_325	252473	252546	+
3255	scaffold_325	252677	252747	+
3115	scaffold_3295	7522	7596	+
3150	scaffold_3560	3627	3703	+
3089	scaffold_37	979843	979929	-
3302	scaffold_37	1018297	1018362	-
3117	scaffold_37	1520143	1520244	-
3266	scaffold_371	89490	89615	-
3268	scaffold_371	89646	89722	-
3975	scaffold_39	595208	595319	+
3184	scaffold_4	166105	166176	+
3228	scaffold_41	523704	523772	+
3312	scaffold_41	599559	599660	+
3330	scaffold_41	760447	760517	+
3338	scaffold_41	1140061	1140157	+
3234	scaffold_413	142282	142369	-
3334	scaffold_42	1183638	1183726	-
3332	scaffold_42	1183810	1183880	-
3194	scaffold_43	1123743	1123829	-
3196	scaffold_43	1123969	1124051	-
3178	scaffold_44	1155538	1155603	+
3110	scaffold_45	756097	756188	-
3209	scaffold_45	1006073	1006144	-
3190	scaffold_46	1305594	1305679	+
3223	scaffold_49	278273	278356	+
3136	scaffold_49	988579	988641	+
3240	scaffold_5	1799230	1799311	-
3093	scaffold_5	2013139	2013220	-
3180	scaffold_5	2155902	2155984	-
3244	scaffold_50	997438	997523	-
3211	scaffold_511	35509	35581	+
3288	scaffold_52	1213142	1213210	-
3079	scaffold_523	87833	87912	-
3225	scaffold_54	499969	500051	-
3081	scaffold_55	1231315	1231388	-
3204	scaffold_56	837841	837922	-
3073	scaffold_6	1249743	1249831	+
3272	scaffold_6	2072097	2072159	+
3270	scaffold_6	2072541	2072614	+
3264	scaffold_6	2078442	2078511	+
3126	scaffold_61	1182288	1182377	-
3128	scaffold_61	1182459	1182556	-
3284	scaffold_64	511507	511591	-
3160	scaffold_66	130465	130548	-
3162	scaffold_66	161433	161517	-
3071	scaffold_66	778738	778821	-
3324	scaffold_66	779014	779092	-
3286	scaffold_68	826942	827017	+
3186	scaffold_68	1043549	1043617	+
3274	scaffold_7	592866	592938	-
3108	scaffold_7484	4886	4981	+
3300	scaffold_8	569930	570002	-
3320	scaffold_8	1590290	1590361	-
3318	scaffold_8	1590530	1590631	-
3316	scaffold_8	1590773	1590842	-
3091	scaffold_80	1083107	1083183	+
3083	scaffold_81	979895	979963	+
3085	scaffold_81	980178	980254	+
3282	scaffold_83	92347	92423	+
3152	scaffold_86	820227	820326	-
3154	scaffold_86	820785	820857	-
3156	scaffold_86	821469	821545	-
3290	scaffold_88	11861	11934	+
3310	scaffold_9	497283	497377	-
3326	scaffold_9	2572423	2572508	-
3112	scaffold_9069	2216	2288	-
3077	scaffold_93	746540	746639	-
3150	scaffold_95	336112	336188	+
3188	scaffold_99	697297	697369	+
1113	1	203544	203632	-
1114	1	204569	204649	-
1115	1	29988296	29988379	+
1116	1	43095768	43095867	+
1117	1	46203134	46203202	-
3571	1	54550114	54550206	-
1118	1	67795667	67795742	+
1119	1	67796496	67796580	+
1120	1	92897241	92897321	+
1121	1	92897994	92898077	+
1122	1	92929789	92929878	+
1123	1	96258498	96258560	+
1124	1	104368821	104368918	+
1125	1	104369325	104369423	+
1126	1	140630413	140630490	-
1127	1	140630526	140630612	-
1128	1	140630649	140630746	-
1129	1	140630835	140630915	-
1130	1	140630969	140631061	-
1131	1	140631124	140631208	-
1132	1	161540645	161540728	-
1133	1	161540787	161540869	-
4006	2	3181595	3181684	+
1134	2	4034213	4034289	+
1135	2	8246109	8246195	-
3575	2	21018541	21018609	+
3570	2	22427830	22427913	-
1136	2	31306323	31306390	-
1137	2	31824454	31824547	-
1138	2	39839893	39839988	-
1139	2	44606542	44606625	+
4007	2	76382389	76382470	-
4008	2	76408828	76408909	-
1140	2	83533660	83533745	+
1141	2	84141562	84141631	-
1142	2	101724033	101724119	-
1143	2	101727159	101727243	-
1144	2	113850825	113850920	+
1145	2	141142201	141142264	+
1146	2	141145952	141146038	+
1147	3	2106070	2106175	+
1148	3	2108737	2108843	+
1149	3	15134819	15134893	+
1150	3	15135125	15135229	+
4005	3	27735429	27735540	-
1151	3	80674840	80674911	+
1152	3	80699454	80699525	+
1153	3	105478956	105479039	-
1154	3	105483753	105483828	-
1155	4	1478660	1478759	-
1457	4	3781773	3781857	-
1156	4	3781954	3782037	-
1157	4	3782085	3782165	-
3562	4	57613443	57613514	+
3563	4	57613705	57613769	+
1158	4	57614008	57614074	+
3564	4	57614343	57614411	+
3574	4	57614479	57614551	+
3568	4	64484474	64484546	+
1159	4	75389698	75389806	-
1160	4	88525103	88525185	-
1161	5	47481277	47481374	+
1162	6	18560018	18560098	-
3561	6	20619693	20619781	+
3557	6	22212586	22212690	+
1163	7	17075778	17075887	-
3567	7	23117692	23117756	+
1164	7	31294189	31294270	+
1165	8	1957561	1957664	+
1166	8	1957750	1957838	+
1167	8	4559904	4560011	+
1168	8	12873563	12873658	+
1169	9	21649116	21649209	-
1170	9	21649291	21649381	-
1171	10	5050753	5050837	-
1172	10	6465089	6465189	+
3558	10	11226564	11226633	+
3559	10	11279123	11279192	+
1173	10	13692640	13692738	-
1174	10	20576967	20577040	+
1175	11	1946039	1946121	-
1176	11_random	250924	251018	+
1177	12	2645607	2645689	-
1178	12	2667271	2667358	-
1179	12	6148273	6148375	-
1180	12	6149318	6149404	-
1181	12	6149732	6149821	-
1182	13	1783971	1784069	+
1183	13	4864734	4864811	-
1184	13	4990676	4990770	-
3560	14	2970175	2970257	+
3565	14	2974993	2975077	+
1185	14	15150212	15150309	-
1186	15	383978	384054	-
1187	15	391803	391895	-
1188	15	393029	393111	-
1189	17	944157	944241	-
1190	17	945791	945881	-
1191	17	2681042	2681125	+
1192	17	5709492	5709585	-
1193	17	5795628	5795712	-
3569	17	6021890	6021975	-
3566	18	6232226	6232321	+
4003	19	5484055	5484123	-
4004	19	5484210	5484294	-
4002	19	6933581	6933677	+
3572	20	2465563	2465653	-
1194	20	7845573	7845643	+
1195	20	7856796	7856891	+
3576	21	2492313	2492396	-
1196	21	2494818	2494904	-
1197	21	2497143	2497227	-
1198	21	3118925	3119033	-
1199	23	1843913	1844005	+
1200	23	1846278	1846370	+
1201	23	3859518	3859581	+
1202	23	3859657	3859735	+
1203	23	4429892	4429987	+
1204	23	4431115	4431203	+
1205	24	3254955	3255034	+
1206	24	3263054	3263125	+
1207	24	5217090	5217173	+
1208	24	5217827	5217900	+
1209	26	305417	305499	-
1210	26	305617	305699	-
1211	26	723393	723488	-
1212	26	1279338	1279426	-
1213	26	1280249	1280328	-
1214	26	1656412	1656507	+
1215	27	2208568	2208662	+
3573	28	1177661	1177734	+
3556	28	3002788	3002875	+
1216	28	4156893	4156987	-
1223	Un	2650617	2650710	-
1224	Un	4803901	4803977	-
1225	Un	82677657	82677754	+
1226	Un	88391996	88392105	-
1227	Un	94046450	94046526	-
1228	Un	130069949	130070036	+
1229	Un	130110339	130110446	+
3577	Un	133606288	133606373	-
1230	Un	145836015	145836101	-
1231	Un	149936953	149937061	-
1232	Un	154393102	154393184	-
1233	Un	155902460	155902569	+
4009	Un	158826436	158826516	+
1217	Z	11651019	11651097	+
1218	Z	15988366	15988469	-
1219	Z_random	12717978	12718086	-
1220	Z_random	14203199	14203284	+
1221	Z_random	14203435	14203531	+
1222	Z_random	14203968	14204035	+
1606	HEHCMVCG	27642	27709	+
1607	HEHCMVCG	49493	49567	-
3550	HEHCMVCG	103087	103152	+
1608	HEHCMVCG	163187	163253	+
3549	HEHCMVCG	195149	195232	+
1610	HEHCMVCG	196060	196125	+
1611	HEHCMVCG	196189	196253	+
1612	HEHCMVCG	215245	215314	-
1613	HEHCMVCG	215447	215536	-
1614	HEHCMVCG	220470	220539	-
321	1	1092347	1092441	+
701	1	1093106	1093195	+
1581	1	1094248	1094330	+
3419	1	3467119	3467214	-
255	1	9134314	9134423	-
4189	1	28847698	28847793	+
3420	1	34907787	34907882	-
713	1	40992614	40992705	+
700	1	40995543	40995631	+
98	1	65296705	65296779	-
457	1	71305902	71305987	-
428	1	98284214	98284315	-
3421	1	100519385	100519452	+
228	1	109943038	109943112	+
3422	1	149784896	149784991	+
3423	1	153431592	153431687	+
3424	1	153582765	153582860	-
440	1	154656757	154656845	-
4123	1	155172547	155172660	-
3425	1	160578960	160579054	+
3426	1	166611386	166611483	+
272	1	170374561	170374670	-
263	1	170380298	170380407	-
2987	1	175265122	175265204	-
257	1	197094625	197094734	-
271	1	197094796	197094905	-
771	1	203684053	203684149	-
699	1	206041820	206041907	-
100	1	206042411	206042491	-
267	1	207672101	207672210	+
273	1	218357818	218357927	-
461	1	218358122	218358206	-
3427	2	32610724	32610817	+
3428	2	47458318	47458413	+
275	2	56063606	56063715	-
274	2	56069589	56069698	-
3429	2	132731971	132732065	-
421	2	136139437	136139518	+
254	2	176723277	176723386	+
3430	2	188870464	188870560	+
82	2	218975613	218975689	+
744	2	219574611	219574674	-
437	2	219867077	219867166	-
3431	2	232745607	232745701	+
452	2	241044091	241044179	+
3432	3	15890282	15890360	+
691	3	35760972	35761055	+
81	3	37985899	37985975	+
450	3	44130708	44130806	+
3433	3	44878384	44878477	+
3434	3	45705468	45705564	-
1389	3	49032585	49032671	-
439	3	49033055	49033146	-
3435	3	50185763	50185856	+
409	3	52277334	52277417	-
426	3	52303275	52303364	-
3436	3	113314338	113314435	+
3437	3	115518012	115518106	-
229	3	121597205	121597266	-
412	3	161605070	161605167	+
107	3	161605227	161605307	+
3438	3	169752336	169752431	+
3439	3	172307147	172307242	-
84	3	189889263	189889348	+
3440	3	196911452	196911548	+
3441	4	333946	334041	+
93	4	8057928	8058008	-
3442	4	10979549	10979643	+
276	4	20138996	20139105	+
3443	4	24130913	24131011	-
3444	4	38546048	38546143	+
3445	4	83893514	83893607	-
3446	4	110629303	110629400	+
736	4	113788479	113788546	-
735	4	113788609	113788676	-
702	4	113788788	113788856	-
734	4	113788968	113789035	-
733	4	113789090	113789162	-
3447	4	115797364	115797459	+
3448	4	166526844	166526939	+
3449	5	32430241	32430338	-
3450	5	36183751	36183847	-
3451	5	53283091	53283186	-
1587	5	54502117	54502207	-
3536	5	54502231	54502327	-
3452	5	59035189	59035286	-
441	5	87998427	87998513	-
3453	5	95440598	95440672	+
3454	5	148422069	148422165	-
433	5	148788674	148788779	+
435	5	148790402	148790489	+
747	5	149092581	149092646	+
451	5	159844937	159845035	+
102	5	167920479	167920556	-
277	5	168127729	168127838	-
3455	5	168623183	168623276	-
763	5	179374909	179375003	-
3456	6	18679994	18680090	+
278	6	33283590	33283699	+
3457	6	45273389	45273485	-
463	6	52117106	52117191	+
783	6	52121680	52121798	+
243	6	72143384	72143455	-
86	6	72169975	72170045	-
3458	6	107338693	107338788	+
3459	6	119431911	119432007	-
3460	6	126847470	126847552	+
3461	6	135601991	135602087	+
776	7	1029095	1029188	-
3462	7	5501976	5502074	-
242	7	25956064	25956131	-
1098	7	27175624	27175707	-
3463	7	30295935	30296031	+
3464	7	32739118	32739214	+
3465	7	73243464	73243560	+
3537	7	92950008	92950103	-
2988	7	92951184	92951267	-
3466	7	95686910	95687004	-
80	7	99529119	99529202	-
92	7	99529327	99529406	-
698	7	99529552	99529633	-
3467	7	126485378	126485474	-
3468	7	127509149	127509248	+
241	7	127635161	127635232	+
259	7	129197459	129197568	-
94	7	129201768	129201845	-
260	7	129201981	129202090	-
777	7	129923188	129923281	+
85	7	130212046	130212109	-
99	7	130212758	130212838	-
2989	7	136238454	136238581	+
3469	7	138675997	138676085	+
3616	7	150566440	150566557	+
438	7	157059789	157059875	-
3470	7	158018171	158018266	-
3471	8	1752804	1752880	+
3472	8	9636592	9636688	+
417	8	9798308	9798392	-
3473	8	10930126	10930222	-
752	8	14755318	14755390	-
512	8	22158420	22158501	-
2334	8	41637116	41637183	+
418	8	65454260	65454368	+
3474	8	100618040	100618134	-
3475	8	105565773	105565869	-
3531	8	124429455	124429551	-
415	8	135881945	135882032	-
244	8	135886301	135886370	-
770	8	141811845	141811934	-
3532	8	145091347	145091435	-
703	9	4840297	4840375	+
2990	9	20706104	20706187	+
87	9	21502114	21502184	-
266	9	72614711	72614820	-
250	9	85774483	85774592	-
58	9	95978060	95978139	+
65	9	95978450	95978536	+
63	9	95980937	95981023	+
413	9	96887311	96887407	+
414	9	96887548	96887644	+
78	9	96888124	96888191	+
88	9	110848330	110848399	-
3376	9	116011535	116011630	+
249	9	122047078	122047149	-
3476	9	124913646	124913743	-
3477	9	125204625	125204703	-
256	9	126494542	126494651	+
649	9	126495810	126495898	+
264	9	130046821	130046930	-
704	9	130194718	130194814	-
445	9	138684875	138684959	+
3478	9	139852692	139852789	+
2991	10	17927113	17927199	+
2992	10	18174042	18174128	+
3479	10	24604620	24604716	+
3480	10	29873939	29874032	-
3481	10	52729339	52729421	+
3482	10	76982222	76982317	+
787	10	88014424	88014509	-
106	10	91342484	91342564	-
3483	10	98578416	98578511	-
3484	10	102724732	102724831	+
2993	10	104186259	104186331	+
3485	10	105968537	105968631	-
2994	10	134911006	134911115	-
268	11	558089	558198	-
2331	11	2111940	2112015	-
3486	11	28034938	28035033	+
447	11	43559520	43559609	+
422	11	57165247	57165335	+
3487	11	61316543	61316609	-
223	11	64415185	64415294	-
696	11	64415403	64415487	-
3488	11	64968505	64968604	+
248	11	72003755	72003822	-
769	11	74723784	74723878	-
706	11	110888873	110888956	+
707	11	110889374	110889450	+
420	11	121475675	121475762	-
59	11	121522440	121522511	-
97	11	121528147	121528226	-
617	12	6943123	6943190	+
431	12	6943521	6943615	+
3489	12	12808850	12808944	+
3490	12	12960030	12960119	+
262	12	52671789	52671898	+
3491	12	52714001	52714096	+
772	12	53017267	53017365	+
3492	12	56199213	56199309	-
714	12	56504659	56504742	-
410	12	61283733	61283816	+
3493	12	63302556	63302652	+
3494	12	79750443	79750539	-
3495	12	79853646	79853743	-
2995	12	93752305	93752420	+
773	12	94226327	94226420	+
427	12	96481721	96481820	+
3496	12	107754813	107754911	-
3497	12	115070748	115070842	-
3498	13	40282902	40282997	+
68	13	49521110	49521198	-
67	13	49521256	49521338	-
3499	13	89681437	89681532	+
69	13	90800860	90800943	+
70	13	90801006	90801076	+
71	13	90801146	90801227	+
74	13	90801320	90801390	+
72	13	90801447	90801533	+
90	13	90801569	90801646	+
3500	13	98806386	98806483	+
240	14	22927645	22927715	-
3501	14	30553603	30553699	-
3502	14	65007573	65007657	+
766	14	99645745	99645843	+
786	14	99843949	99844046	+
4125	14	100388480	100388577	+
2996	14	100405150	100405238	+
767	14	100410583	100410675	+
1649	14	100417097	100417210	+
1651	14	100417976	100418068	+
446	14	100419069	100419165	+
2997	14	100420573	100420666	+
449	14	100420792	100420873	+
739	14	100447229	100447303	+
748	14	100558156	100558222	+
3538	14	100559415	100559510	+
708	14	100559884	100559946	+
749	14	100561107	100561167	+
768	14	100561822	100561907	+
3615	14	100562110	100562197	+
1653	14	100562875	100562954	+
1654	14	100563190	100563273	+
2998	14	100565724	100565804	+
2999	14	100569845	100569926	+
737	14	100575780	100575845	+
3392	14	100576159	100576238	+
3539	14	100576309	100576389	+
2330	14	100576526	100576625	+
745	14	100576872	100576939	+
750	14	100582010	100582084	+
3393	14	100582545	100582628	+
3377	14	100583411	100583488	+
3378	14	100584748	100584838	+
3540	14	100585640	100585736	+
2335	14	100588536	100588615	+
751	14	100590396	100590471	+
448	14	100590777	100590849	+
3617	14	100591348	100591413	+
2333	14	100591509	100591581	+
1655	14	100592280	100592359	+
454	14	100595845	100595928	+
3000	14	100596663	100596764	+
746	14	100598140	100598208	+
1662	14	100601390	100601468	+
2328	14	100601537	100601627	+
738	14	100601688	100601757	+
2329	14	100602002	100602081	+
3541	14	100602814	100602891	+
265	14	103653495	103653604	+
269	15	29144527	29144636	-
3503	15	39771075	39771168	+
3504	15	40279060	40279156	-
3505	15	53452430	53452524	-
459	15	60903209	60903293	+
1385	15	61950182	61950271	-
3506	15	68158765	68158861	-
3507	15	70666612	70666708	+
3508	15	73433005	73433079	-
455	15	77289185	77289268	+
3542	15	78921374	78921469	-
251	15	86956060	86956169	+
442	15	87712252	87712341	+
3533	16	760184	760278	+
3001	16	14305325	14305407	+
730	16	14310643	14310729	+
2332	16	15644652	15644730	+
429	16	55449931	55450014	+
765	16	65793725	65793799	-
430	16	68524485	68524584	+
4124	16	70349796	70349899	-
76	17	1563947	1564031	-
423	17	1899952	1900052	-
270	17	1900315	1900424	-
462	17	6861658	6861744	-
3002	17	6861954	6862065	-
774	17	7067340	7067422	-
3509	17	17657875	17657970	-
1656	17	24212513	24212584	-
434	17	24212677	24212762	-
1386	17	25468223	25468316	+
460	17	26911128	26911215	+
732	17	26926543	26926653	+
3510	17	27701241	27701334	+
436	17	43469526	43469612	-
253	17	44012199	44012308	-
227	17	44064851	44064920	-
432	17	53763592	53763678	-
3619	17	54569901	54570015	-
709	17	54583279	54583364	-
75	17	55273409	55273480	+
3511	17	58375308	58375405	+
3512	17	62213652	62213748	+
3534	17	62898067	62898163	-
3513	17	63932187	63932284	-
3514	17	72244127	72244225	-
3543	17	76713671	76713768	-
775	17	76714278	76714344	-
424	18	17659657	17659744	-
411	18	17662963	17663047	-
261	18	31738779	31738887	-
416	18	54269286	54269370	+
3515	19	3912412	3912510	-
252	19	4721682	4721791	+
3516	19	10690080	10690179	+
231	19	10789102	10789172	-
79	19	13808101	13808173	-
83	19	13808254	13808331	-
77	19	13808401	13808473	-
258	19	13846513	13846622	+
3003	19	13846689	13846825	+
3517	19	14501355	14501452	+
3518	19	19406872	19406967	+
3519	19	45480290	45480388	-
764	19	50834092	50834185	-
3520	19	50870026	50870122	+
3620	19	51214030	51214147	+
453	19	54695854	54695937	-
710	19	56887677	56887746	+
64	19	56887851	56887929	+
443	19	56888319	56888404	+
3521	19	57476862	57476958	+
3004	19	58861745	58861828	+
3005	19	58864223	58864320	+
3006	19	58869263	58869386	+
3007	19	58870777	58870863	+
3008	19	58874069	58874151	+
3009	19	58875006	58875089	+
3010	19	58877225	58877311	+
3011	19	58880075	58880157	+
3012	19	58881535	58881621	+
3013	19	58885947	58886031	+
3014	19	58889459	58889541	+
3015	19	58890279	58890359	+
3016	19	58892599	58892683	+
3017	19	58893451	58893537	+
3018	19	58895081	58895167	+
3019	19	58896293	58896353	+
3020	19	58897803	58897885	+
3021	19	58901318	58901402	+
3022	19	58902519	58902605	+
3023	19	58903801	58903901	+
3024	19	58906068	58906154	+
3025	19	58907334	58907420	+
3026	19	58908413	58908500	+
3027	19	58911660	58911746	+
3028	19	58915162	58915248	+
3029	19	58916142	58916208	+
3030	19	58917232	58917321	+
3031	19	58920508	58920592	+
3032	19	58921988	58922052	+
3033	19	58924904	58924991	+
3034	19	58926072	58926156	+
3035	19	58929943	58930029	+
3036	19	58931911	58932000	+
3037	19	58934399	58934485	+
3038	19	58936379	58936473	+
3039	19	58937578	58937665	+
3040	19	58943702	58943788	+
3041	19	58946277	58946363	+
3042	19	58947463	58947547	+
3043	19	58949084	58949168	+
3044	19	58951807	58951896	+
3045	19	58956199	58956288	+
3046	19	58957410	58957496	+
740	19	58982741	58982807	+
741	19	58982956	58983022	+
742	19	58983771	58983839	+
101	20	3846141	3846218	+
3535	20	26136822	26136914	-
3522	20	32517791	32517884	+
3047	20	33041840	33041961	+
3523	20	48635730	48635823	+
711	20	56826065	56826144	-
3524	20	58316927	58317020	+
618	20	60561958	60562028	+
425	20	60572564	60572665	+
